"uniqueID","stream","site_type","date_MI_sampling","identified_taxa","lowest_level_identified","phylum","subphylum","class","order","family","tribe_subfamily","genus","species","number_of_kicks","abundance_absolut"
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,26
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,24
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,2
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,12
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,3
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,5
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,23
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,3
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,11
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Oligochaeta","O","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,5,8
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,1
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,1
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,2
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,2
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Diptera","O","Arthropoda","Hexapoda","Insecta","Diptera",NA,NA,NA,NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,1
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Oulimnius sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,"Oulimnius",NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,1
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,10,1
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Pelenomus sp.","G","Arthropoda","Hexapoda","Insecta","Coleoptera","Curculionidae",NA,"Pelenomus",NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,1
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,2
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Perlodes sp.","G","Arthropoda","Hexapoda","Insecta","Plecoptera","Perlodidae",NA,"Perlodes",NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Pilaria sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Limoniidae",NA,"Pilaria",NA,5,2
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,1
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Physa fontinalis","S","Mollusca",NA,"Gastropoda","Pulmonata","Physidae",NA,"Physa","Physa fontinalis",5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,249
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,29
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,59
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,271
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Pisidium sp.","G","Mollusca",NA,"Bivalvia","Veneroida","Pisidiidae",NA,"Pisidium",NA,10,7
